,Unnamed: 0.1,Unnamed: 0,run_id,sample_time,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,hermes_run,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV
1096,130.0,130.0,149255.0,145.24,0.0,2050.3,1106.2,77.3,1.02,4.7512,0.0,0.25434,5.08677,20.40694,0.71813,1.28232,56.61525999999999,3.35082,0.17842,17.17381,3.6701,120.9,0.08281,1.323,0.2744,0.2989,1368.75,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099515,1.28573,0.0,1.28573,0.0,0.0,0.0,0.0,0.0,2.178366666666667,10.933666666666667,32.16925333333333,139.34789666666666,0.0,0.0,32.16925333333333,139.34789666666666,1.08556,3.73681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.8999999999997,228.66903513999972,91.4676140559999,57.00869856,0.0245,29.154375,26.1146875,7.843098529411763,0.7002766544117653,4.4999512867647065,12.34304981617647,5.536968717038603,0.0533699833333333,0.3395930066666666,0.5977438133333333,0.177814728,3.889262728,17.340252074333332,18.45540362233333,16.24075518765333,62.32664877985899,6.053474526676363,17.755743773648817,86.13586708018418,0.3461441182952928,0.036912451842046,25.636514468198527,116.2690428207,86.76347785110123,0.2737,0.2806862745098039,0.2860620915032679,0.0799660361599089,,
1097,131.0,131.0,149255.0,170.46,0.0,1967.0,1017.97,89.1,1.02,5.7079,0.0,1.95077,35.143175,18.51504,3.35965,1.28232,56.615260000000006,3.94084,0.2206399999999999,13.112506666666668,4.4204,142.5,0.08823,0.0,0.2744,0.3087,1318.75,H12569-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848399999999999,1.0289666666666666,0.0,1.0289666666666666,0.0,0.0,0.0,0.0,0.0,2.8786066666666663,14.38539,24.085329999999995,105.56328,0.0,0.0,24.085329999999995,105.56328,1.34428,4.52426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.1999999999998,275.82954671999994,110.33181868799998,68.48795052,0.0343,28.089375,26.39678571428572,7.556592647058823,0.9445740808823528,5.444525367647059,13.00111801470588,5.832171530216911,0.0987362086666666,0.4383292153333333,0.7898896693333332,0.220193064,3.432159524999999,20.77241159933333,22.220823548,19.55432472224,62.07452331921811,5.286028635773078,17.723196222783542,85.08374817777474,0.3466623768588061,0.036899953923596,27.00332211654412,139.99118835239997,108.83503625105584,0.2744,0.2858333333333333,0.2860294117647058,0.0845638023169308,,
1098,132.0,132.0,149255.0,191.92,0.0,1906.1,981.45,96.5,1.02,6.486,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,4.43245,0.0,0.0,5.0326,0.0,0.03494,0.0,0.3248,0.3472,0.0,H12569-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0999999999999,310.30824005999995,124.12329602399998,77.8242168,0.0224,0.0,23.0971875,0.0,0.0,5.444525367647059,5.444525367647059,2.442359634672794,,,,,,,,,62.6991219963674,1.9676883493333508,,,0.342553484679887,,11.308279188602942,,,0.2744,0.3047058823529411,0.2883639705882352,,,
1099,133.0,133.0,150088.0,0.45,0.0,3756.900000000001,1511.52,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.2996,0.0,H12620-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0076999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2937254901960784,0.2937254901960784,,,
1100,134.0,134.0,150088.0,47.81,0.0,3710.7,1462.12,27.2,1.02,0.4842,0.0,0.4790400000000001,11.497009999999998,12.32036,0.53892,1.28232,56.61526,1.06247,0.0,1.7136916666666668,0.3756,50.70000000000001,0.0494,1.3986,0.273,0.2989,1825.0,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594333333333336,4.365950000000001,2.46795,9.12944,0.0,0.0,2.46795,9.12944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.20000000000118,26.15625012000067,10.462500048000267,5.80981896,0.0258999999999999,38.8725,19.43625,10.404110294117643,0.9870566176470578,0.9870566176470578,11.391166911764705,5.109963564948528,0.0248493233333333,0.0248493233333333,0.2619253000000001,0.0,0.125125065,0.125125065,0.4118996883333334,0.3624717257333334,55.529930067818256,48.84075069538672,3.464484817876908,107.83516558108188,0.3868809921902832,0.008049948892525,23.65945367573529,2.5949680365000005,-0.0981715922346175,0.2919,0.2896078431372549,0.2916666666666666,-0.0003622161551058,,
1101,135.0,135.0,150088.0,74.12,0.0,3600.8000000000006,1382.5600000000002,51.6,1.02,1.5182,0.0,0.23386,6.08045,23.401930000000004,0.48332,1.28232,56.61526,1.6711599999999998,0.39907,11.921506666666666,1.182,150.6,0.07956,1.134,0.2765,0.2975,4218.75,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81059,0.0,0.81059,0.0,0.0,0.0,0.0,0.0,2.53465,12.28297,21.30836333333333,89.24943333333333,0.0,0.0,21.30836333333333,89.24943333333333,2.43611,12.49414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.10000000000036,88.37642086000021,35.35056834400009,18.21657816,0.0209999999999999,89.859375,42.910625,24.35893841911765,1.8500459558823497,2.8371025735294078,27.196040992647056,12.199872028891544,0.0532276499999999,0.0780769733333332,0.7008307250000001,0.399034818,3.209039517999999,3.3341645829999997,4.512107099333333,3.970654247413333,51.53121721476318,34.511105762638124,11.232221809772565,97.27454478717388,0.4153808087046447,0.028021357203419,56.486177141727936,28.426274725799995,3.4639689924722745,0.273,0.279656862745098,0.2876633986928105,0.003786074345343,,
1102,136.0,136.0,150088.0,97.89,0.0,3505.6,1310.53,62.6,1.02,2.5734,0.0,0.64832,4.91284,22.503960000000003,0.33136,1.28232,56.61525999999999,2.21546,0.75319,17.46385,1.979,116.2,0.07203,0.8689999999999999,0.2801,0.2961,2687.5,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5059866666666668,0.0,1.5059866666666668,0.0,0.0,0.0,0.0,0.0,3.003073333333333,14.420196666666667,31.92462666666667,144.67375333333334,0.0,0.0,31.92462666666667,144.67375333333334,4.60288,18.16277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.3000000000011,142.27414838000058,56.90965935200023,30.87771192,0.0159999999999999,57.243750000000006,46.49390625,15.71958272058824,0.897941176470586,3.735043749999993,19.45462647058823,8.727150888441175,0.0480491733333332,0.1261261466666664,0.8411608406666666,0.753951744,3.7096416186666663,7.043806201666666,8.765044932999999,7.713239541039999,54.25741828643492,15.335095988646849,13.553480426462786,83.14599470154455,0.3993996641962848,0.0325113943525864,40.40725917941175,55.21978307789999,46.64710612268884,0.2765,0.2806862745098039,0.2859191176470588,0.0358465321172972,,
1103,137.0,137.0,150088.0,119.95,0.0,3419.5,1243.08,71.6,1.02,3.5394,0.0,0.71994,4.40605,23.85889,0.56156,1.28232,56.61525999999999,2.71965,1.5935400000000002,16.397618333333334,2.6909,116.0,0.06745,1.4364,0.273,0.2996,2018.75,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3543666666666667,0.0,1.3543666666666667,0.0,0.0,0.0,0.0,0.0,2.57023,12.866843333333335,30.22500666666667,134.90644666666665,0.0,0.0,30.22500666666667,134.90644666666665,9.73116,36.55361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979266666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.400000000001,191.01988724000051,76.40795489600022,42.46855272,0.0265999999999999,42.999375,45.795,11.50865625,1.1213562499999985,4.856399999999992,16.365056249999995,7.341200583187497,0.0683681179999999,0.1944942646666663,0.70167279,1.593964008,3.506100773333334,10.549906975,13.040038037666664,11.475233473146666,55.58132366951119,9.607900896156288,15.018375362572842,80.2075999282403,0.3943742226681708,0.035572021236933,33.99022183124999,82.15223963729999,74.87742577145056,0.2801,0.2841666666666667,0.2855686274509804,0.0477333698455465,,
1104,138.0,138.0,150088.0,144.52,0.0,3331.3,1168.16,82.7,1.02,4.5488,0.0,0.49686,4.50095,21.8033,0.89142,1.28232,56.61525999999999,3.28521,1.82917,13.711829999999996,3.468,121.0,0.07492,1.2474,0.2751,0.2982,2137.5,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99608,0.0,0.99608,0.0,0.0,0.0,0.0,0.0,2.09302,10.457663333333334,25.330639999999995,111.00637333333334,0.0,0.0,25.330639999999995,111.00637333333334,11.169169999999998,40.53442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.6000000000008,240.9545465600004,96.38181862400018,54.58014144,0.0231,45.52875,45.75062500000001,12.27937169117647,1.0310922794117652,5.887492279411757,18.166863970588228,8.149473508566173,0.048348762,0.2428430266666663,0.5757898020000001,1.829510046,3.065007439999999,13.614914414999998,16.263057289666662,14.311490414906665,56.62908442610453,8.455405412465272,14.848744938853994,79.9332347774238,0.385996646418045,0.0344231291660701,37.73257646691175,102.45726092489996,100.76470916818867,0.273,0.28,0.284640522875817,0.0535410326226016,,
1105,139.0,139.0,150088.0,169.67,0.0,3243.8,1093.37,94.3,1.02,5.4932,0.47919,1.64298,4.40252,21.21893,1.73179,1.28232,56.615260000000006,3.86338,2.17648,11.904658333333332,4.1991,122.4,0.07479,0.0,0.2751,0.3052,2043.75,H12620-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04311,0.0,1.04311,0.29208,0.0,0.0,0.0,0.0,1.7972533333333331,8.92261,22.20876,97.68903999999998,0.0,0.0,22.20876,97.68903999999998,13.2869,54.68139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.1000000000008,290.4928990600005,116.19715962400022,65.91180815999999,0.0301,43.531875,45.43366071428572,11.740802757352942,1.284617095588236,7.172109374999993,18.912912132352936,8.484143253452203,0.0540973253333333,0.2969403519999997,0.494424392,2.17639422,2.718352224,16.333266638999998,19.301025603,16.984902530639996,56.72411302761834,7.301506578048768,14.617313009716469,78.64293261538359,0.3843322233864936,0.0337404921360572,39.28211849889705,121.59646129889995,129.61431926220354,0.2751,0.2844607843137255,0.2846148459383754,0.0590762123799234,,
1106,140.0,140.0,150089.0,0.49,0.0,1901.2000000000005,1515.03,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877,0.2996,0.0,H12620-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0118999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2937254901960784,0.2937254901960784,,,
1107,141.0,141.0,150089.0,47.86,0.0,1855.0,1464.88,27.399999999999995,1.02,0.4842,0.0,0.3495,9.90243,12.421730000000002,0.42231,1.28232,56.61526,1.06247,0.03541,1.600805,0.3756,47.29999999999999,0.05015,1.5876,0.2667,0.2961,1818.75,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90506,4.101516666666667,2.29655,9.06934,0.0,0.0,2.29655,9.06934,0.21599,0.3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2000000000005,26.156250120000283,10.462500048000114,5.80981896,0.0293999999999999,38.739375,19.3696875,10.129207169117649,1.1166055147058818,1.1166055147058818,11.245812683823528,5.044759111836396,0.0266087639999999,0.0266087639999999,0.241379502,0.035379162,0.1086268149999999,0.1086268149999999,0.411994243,0.36255493384,55.529930067819066,48.21753011891925,3.465280116383862,107.21274030312216,0.3868809921902775,0.0080517968187453,23.357552944301467,2.5955637309,0.2031334447988158,0.2877,0.2861764705882352,0.2899509803921568,0.0007557210921956,,
1108,142.0,142.0,150089.0,74.15,0.0,1746.5,1385.9800000000002,51.9,1.02,1.5182,0.0,0.35026,4.02802,23.27655,0.6846,1.28232,56.61526,1.6711599999999998,0.36774,12.226256666666666,1.182,144.3,0.0789,1.2852,0.2751,0.2989,7018.75,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505733333333334,0.0,0.9505733333333334,0.0,0.0,0.0,0.0,0.0,2.5987266666666664,12.778406666666667,21.853786666666668,98.70610666666668,0.0,0.0,21.853786666666668,98.70610666666668,2.2461,12.77566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.7000000000005,87.58380722000028,35.033522888000114,18.21657816,0.0237999999999999,149.499375,62.74625,40.32086084558823,3.488318749999998,4.60492426470588,44.92578511029411,20.153257942626837,0.0618496946666666,0.0884584586666666,0.7149097059999999,0.36791118,3.153501416000001,3.2621282310000006,4.433407575666667,3.901398666586667,51.99756307191032,57.52563910588005,11.136187128708649,120.65938930649902,0.4116554202857693,0.0275326127175604,93.31085567408086,27.9304677267,-33.657516180780576,0.2667,0.2772549019607843,0.2857189542483659,-0.0253188560994121,,
1109,143.0,143.0,150089.0,98.41,0.0,1651.3,1312.61,61.7,1.02,2.5925,0.0,0.58386,4.24756,22.21573,0.7152200000000001,1.28232,56.61525999999999,2.22648,0.68917,15.996253333333334,1.9988,120.3,0.07337,1.2474,0.2772,0.3003,2243.75,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758566666666667,0.0,1.3758566666666667,0.0,0.0,0.0,0.0,0.0,2.7285466666666665,13.690353333333334,29.26396,130.49092666666667,0.0,0.0,29.26396,130.49092666666667,4.21161,23.67548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.90000000000052,141.48153474000028,56.59261389600012,31.106889,0.0231,47.791875,59.00765625,12.988144852941176,1.082345404411765,5.687269669117645,18.675414522058823,8.377604200450367,0.063029428,0.1514878866666666,0.756353136,0.6898617180000001,3.520454388,6.782582619,8.380285359666667,7.374651116506667,54.96634076164945,14.803352635108595,13.03111944972009,82.80081284647814,0.3932402072910421,0.0307763214769009,38.78883596231618,52.7957977659,49.8969010117841,0.2751,0.2820588235294117,0.2848039215686274,0.030170326601293,,
1110,144.0,144.0,150089.0,120.21,0.0,1572.9,1246.83,69.0,1.02,3.5659,0.0,0.4657299999999999,4.23519,23.99942,1.03333,1.28232,56.61525999999999,2.73064,1.36064,17.114596666666667,2.6939,99.7,0.06578,1.3986,0.2723,0.2982,2181.25,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3232733333333335,0.0,1.3232733333333335,0.0,0.0,0.0,0.0,0.0,2.5731766666666664,12.91618,31.656016666666662,138.05484,0.0,0.0,31.656016666666662,138.05484,8.31018,33.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.3000000000004,185.8678985800002,74.34715943200008,42.78652092,0.0259,46.460625,56.49825,12.40316488970588,1.179735477941178,6.867005147058824,19.270170036764704,8.644405576792279,0.0666452756666667,0.2181331623333333,0.7006760063333333,1.361207484,3.156104861666666,9.938687480666664,12.218704133333333,10.752459637333333,57.54963773583537,11.627082517790994,14.462502292596428,83.63922254622278,0.383310232954288,0.0332943792289067,40.02414316636029,76.97783604,68.86591937363991,0.2772,0.2820588235294117,0.2842549019607843,0.0356714525114553,,
1111,145.0,145.0,150089.0,145.92,0.0,1485.4,1169.26,77.5,1.02,4.5922,0.0,0.66736,4.50838,22.40842,1.17159,1.28232,56.61525999999999,3.31926,1.76379,14.121068333333335,3.5038,120.1,0.07757,1.3608,0.2744,0.2996,2075.0,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912,1.119816666666667,0.0,1.119816666666667,0.0,0.0,0.0,0.0,0.0,2.3894333333333333,12.070336666666668,25.85270333333333,113.46213333333333,0.0,0.0,25.85270333333333,113.46213333333333,10.7703,42.28115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.8000000000004,235.40625108000015,94.16250043200009,55.10088936,0.0252,44.1975,54.448125,11.889994117647056,1.0919382352941176,7.958943382352941,19.8489375,8.904034873125,0.06021372,0.2783468823333334,0.6556605066666666,1.76417514,3.104909670333333,13.043597150999998,15.74177968,13.852766118399998,58.51680776020959,9.456030619699924,14.711552958817023,82.68439133872653,0.3732554672070326,0.0329793251765785,41.2262431875,99.173211984,95.0067959085002,0.2723,0.2803431372549019,0.2836029411764705,0.0421644259081214,,
1112,146.0,146.0,150089.0,170.22,0.0,1407.7,1097.43,86.4,1.02,5.5052,0.0,1.17455,8.60839,21.03695,2.06661,1.28232,56.615260000000006,3.87389,2.18192,13.623964999999998,4.1991,107.7,0.07209,0.0,0.2821,0.3129,2918.75,H12620-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114366666666666,0.0,1.1114366666666666,0.22196,0.0,0.0,0.0,0.0,2.92323,14.58539,25.46786333333333,109.63975666666666,0.0,0.0,25.46786333333333,109.63975666666666,13.320779999999996,49.25793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.50000000000045,279.39630810000034,111.75852324000014,66.05579376,0.0307999999999999,62.169375,55.55116071428571,17.194098713235295,1.8772713235294116,9.836214705882352,27.030313419117647,12.125528296681985,0.0900354839999999,0.3683823663333334,0.8246431830000001,2.1819437639999992,2.742888881,15.786486032,19.16145534533333,16.86208070389333,59.10582194983549,10.849757088005315,15.087959481785749,85.04353851962654,0.3696510470497651,0.0334965066982835,56.14196097150735,120.71716867559998,102.53717845289302,0.2744,0.287892156862745,0.2842156862745097,0.0381530792933944,,
1113,147.0,147.0,150807.0,0.49,0.0,3230.5,1517.46,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.3003,0.0,H12664-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2944117647058824,0.2944117647058824,,,
1114,148.0,148.0,150807.0,47.17,121.09999999999998,3179.4,1471.9399999999998,31.399999999999995,1.02,0.5419,0.75122,0.19149,3.78554,14.44985,0.58919,1.28232,56.61526,0.97556,0.03677,2.21498,0.4356,59.20000000000001,0.04552,1.5119999999999998,0.273,0.301,0.0,H12664-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056066666666668,4.627853333333333,3.424353333333334,13.61632,0.0,0.0,3.424353333333334,13.61632,0.22373,0.33152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.09999999999991,28.93039785999995,11.57215914399998,6.50214972,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281569866666666,0.0281569866666666,0.27453062,0.036646974,0.2027217173333333,0.2027217173333333,0.5420562980000001,0.4770095422400001,56.18786986153127,0.0,4.122044437034238,60.3099142985655,0.3689725265279047,0.0091344786914745,0.0,3.4149546774000004,25.51544318259995,0.2919,0.2906372549019608,0.2925245098039216,inf,,
1115,149.0,149.0,150807.0,70.59,286.0,3080.0,1397.7,52.0,1.02,1.4954,0.0,0.8457,2.4184,21.88427,0.65282,1.28232,56.61526,1.4830499999999998,0.39089,13.137876666666664,1.1848,131.9,0.07424,1.5119999999999998,0.2737,0.3017,0.0,H12664-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0411766666666666,0.0,1.0411766666666666,0.0,0.0,0.0,0.0,0.0,1.485693333333333,7.146113333333333,24.79006,104.90268666666668,0.0,0.0,24.79006,104.90268666666668,2.3843,7.94135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,85.2059663,34.08238652,17.94300552,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415994133333333,0.0697564,0.4066342653333332,0.39054834,3.2698089140000004,3.472530631333334,4.339469636666667,3.818733280266667,52.64597744489167,0.0,11.204418675393471,63.85039612028515,0.3995328151961887,0.0268855454506418,0.0,27.338658711,57.867307589,0.273,0.2817156862745097,0.2889215686274509,inf,,
